x1,x2,y
0.3437759759288568,-0.6404686829750788,7.781092357240791
-1.2771241824503672,2.7296027787859662,-26.55004188122066
2.8550484802829894,-1.5700394002338114,21.873791003178145
-1.7287051506068525,-1.037707871697454,16.462939655128096
0.6881294378051308,2.6540475989039916,-20.104023243020453
0.5347218907362956,-1.564433064184642,17.548666589157612
5.608859752157096,-0.752881932915787,36.99377720704983
3.4536770164215813,-1.3381930511847884,22.64178234906817
4.216721879484554,-0.04964564242293612,20.84725027832744
0.9075579144183403,-0.8571696112856269,10.059719797940115
6.956081624470816,0.733140508658269,48.30297664456203
2.7230024397270345,2.060302313091273,-5.1243823988930135
4.866864171276519,1.584974789797971,18.00190993720387
-1.8309085591698344,1.9950420591130946,-17.307381787393524
2.1945233132846935,-1.6758296017262502,19.420000973948813
-1.9153330318542778,1.2998235938992488,-8.471382149167761
1.2714082289555293,2.6914042424594484,-20.781832102205172
0.43986556018601863,-0.4520655390777988,5.337088829271818
-0.7539394370083414,2.5473427276803795,-25.833194825788137
-0.1977367023402019,-0.3389645623264541,6.850944746901621
2.7171248463600266,-0.7168164546804949,15.138104847799015
5.905851042655996,-1.9533666902565914,47.129514111560525
-1.3995344024802898,-0.733367163472026,13.53132484629796
-0.7080269132494026,0.0679497594395464,0.6385686462099347
0.037663376264102766,1.2216956847070142,-9.711619677033324
6.702795534552399,1.9176942256794582,40.95075863171593
4.101162045401384,1.7956296329312544,6.351080118352753
6.400696594166117,0.8060460795178397,40.04679020308886
-1.1093662698410873,2.6734307909016346,-26.4956343364034
1.4705349380645787,1.4806603620884453,-9.68728900955719
-2.6779050979726424,-1.3641324622557836,26.427327722531878
6.451802806673378,2.1319336253148577,34.94352256610813
0.19353927115391478,-1.6222256692528192,17.832008767656852
-1.194659617857979,2.0002126147074453,-17.85852203077418
5.7037184837491015,2.2258953605726965,22.938732512656475
-1.4171851382955276,2.29246400807307,-22.084604941888617
-2.480211206560126,0.70540107338342,0.017737753641189125
-1.9968235246690276,2.058835547915944,-19.16718499902039
3.013738041205512,-1.0818127891473999,19.393583416236165
1.5323962703820566,-0.05885383767004848,5.657140045002707
-0.5480678257123923,1.9785614719144218,-18.714004956181512
4.319044228727469,1.68228066274885,10.949001799537449
3.922465821872313,2.408000627467702,3.174399175002725
3.4264439633190005,-0.44619041456660735,15.981782162846624
-2.098871335815817,0.14718303375524444,5.9965060417573515
1.2333247828910707,1.336552573150668,-7.725490091326814
0.7589073316614829,2.016712266445838,-17.090925814031777
2.965205985360379,-1.4007412086058757,20.610718640939226
-2.9518085768783884,1.947432014349113,-13.914180441164678
6.146542171133548,-0.3150333366136009,41.04312023987459
6.0948124982150205,-1.0138194232274675,43.90924553453354
