"y","x1","x2"
1.30021517676007,-0.0544248771969824,0.73889654903772
-0.805025422341982,0.130173778898902,0.977855308877053
2.80192594287641,1.74900658721668,1.35256160010491
3.12348979925389,-0.979458130022967,1.6644837649884
3.44572839958855,0.300520771271986,2.98884835125373
-1.28653367360758,-0.623979070472801,0.420441077915635
1.19766965998413,-0.259126713474913,3.25796765724687
2.1457701842802,-1.15504827004731,3.30482072650178
0.900840934083175,0.859962317362391,1.11217054842899
0.303703052317545,-0.567783386707801,0.512890342851707
0.826446257189852,-0.182043236117454,0.958210156648133
4.44595033703625,0.68617712912282,3.53441554311675
5.84324792549762,-2.38853969562047,3.18941952779423
-2.75794054732626,0.109619177902308,0.0488473540174324
2.46802967374272,0.180027449862828,2.17580857927837
-0.0893265632463895,0.10904596702309,0.698502298533834
0.303028061526281,1.70139904663017,0.430598579271693
2.12327646130886,-0.202618059645641,2.44527978478537
-2.1596432664493,-0.511523242436328,0.488561237309762
0.433162666973974,-0.54220875815598,1.32159661860135
-0.815363164352328,-0.0960625640049434,0.462961845836973
1.92433037900342,0.0445271989446921,5.34727952976432
-0.161465536048519,0.502321989678252,0.473526050755389
5.39815925905186,1.28308604789963,5.85448142745993
0.290364738357926,-1.90231179234662,1.38281394081374
-1.10494059155791,-1.57887725048444,0.510462546329299
-0.933218288025833,-0.28195984371136,0.598531136346349
-0.114896413501719,0.392805908562778,1.06722251547596
2.95318483531278,1.61754205486869,0.943910268344597
-0.526769135408278,-0.556062568254393,1.20032918512951
5.02460362114421,0.869037629938163,4.08336652153027
-1.37480316235373,0.0677981807573361,0.247535041218487
-1.15383413545219,-0.465365636481581,0.994906407020646
2.04820940642344,0.854494747051322,2.40658908317324
-1.22533081684972,1.16969279961953,0.360888243728765
-0.280134500723835,0.15445639676893,0.569796013318451
1.76532840649414,-0.518817240841994,1.64311432997289
-0.320925363039623,-0.207871853193557,0.691573900005261
-0.27056165355933,0.0897601868284221,2.5090989759395
-0.476312846956116,-0.261396919165846,1.080096340337
2.49354696823595,2.39047252481367,1.04442950927755
-1.27631301548761,0.699869807070634,0.131509838485223
-0.243739603981414,-0.0982445245333875,1.29278412324931
1.812443672841,1.49953837224274,1.88788014676082
3.52511663368252,-1.70422145314044,3.91492955249511
2.06267072783176,-1.67797852843407,1.01764454958751
2.44763857537137,-0.166938994314591,1.56321091542373
2.79819184218849,0.129255913836412,3.15759326657029
0.862836040120847,-0.140086578652866,2.69201123888387
-3.57536262266921,0.0225179043840498,0.156219225688361
0.762467832688584,-0.318265552516358,1.62184606261543
-0.46570957688863,1.21932382376539,0.261691822943137
-1.47201198935591,-0.29571163775661,0.974682335114488
0.556717626801143,1.07306186997557,0.579220786981995
2.2512363924441,0.893299218186276,2.64899233161557
5.74702389940027,-1.07617150664312,4.1656809251459
1.41399765113626,0.441565286036338,2.39505149868264
5.80951474852503,-2.11981374701754,3.23791198571156
1.41854837040056,0.26636172102862,1.72175570175167
1.57511512202102,0.592438594953701,1.24503043897113
1.32921278594338,0.217010029768853,0.998578559071594
1.09208436227656,-0.0607118292319481,2.54225596237363
2.46677777417284,1.32580391436598,1.30540367925511
0.721342227372469,1.32491132295833,0.809454002749247
-0.240029922215496,0.276435014641693,0.833528547443378
3.28570802295398,2.31507813816501,1.44160196353285
1.98278788202397,0.776171126557295,2.16794636128388
0.971961815182733,-0.802481875004435,1.62878715744482
0.339951791598063,-1.62526032178117,1.76232770899127
2.87519257120968,0.964366166398192,1.60874705668657
2.18842467773324,0.348272564312029,1.92962579238509
3.49938133369532,1.56189668333111,0.947589906215679
2.92042302784937,1.04783111763685,1.73776708027552
2.87168134196891,0.428432634788236,4.50904987492607
0.707325618542018,0.179644629734266,1.53674493313315
1.258200509023,0.297708803768114,1.92663501400694
1.53406070320161,1.22770897664814,0.536852954077711
1.04845080203228,0.620067875821944,2.55919860019159
0.401993746456287,-0.283953966859439,0.296806477256191
-4.39942022889999,-1.39106524868972,0.131994984102118
-0.734239732781801,1.21514982621248,0.828676122861122
1.17200126375561,-0.329489944157441,1.34513525397246
1.45505707461315,-0.134988091184889,2.36292044078781
0.288251419746323,0.727623446373796,0.75063873577127
-0.848818653713358,-1.64685131537814,0.589611477400788
2.8058928898739,0.850226238928648,0.797072457524582
1.98989692454521,-0.191866584970061,4.81947979758777
-0.193618188542044,-0.340628148708049,0.586391465089134
-1.2666271280567,0.0854552901503604,0.257596874861738
2.18336659750884,-0.17652174581114,1.43857405087386
0.412095238550695,0.616636494161688,0.906710413423964
0.558563520421723,-0.381783285776891,0.896862485777596
8.18023294476621,2.55985917412456,3.13487499585375
2.59672108207591,1.36952469074064,2.3027409194476
1.54876129976073,0.458393003806809,2.00725568858333
-0.182671787096447,-0.610692737365587,1.41588578246667
-0.461840143515707,-0.108721374732981,1.2442869873807
0.504045978046892,0.0790768964276052,1.58970071746968
1.01110858243666,0.807830180032183,1.55184213970453
-1.79495936699134,-0.0235615580004695,0.234137887056471
1.28540073278986,0.408009018457438,1.71733988644943
-0.291720560268623,-2.52701473887758,0.900269027011935
-1.88096645522875,0.363839530249384,0.484696154992283
2.4217920484005,0.235211086763802,3.87890731332097
1.5877682024911,-0.377446809788596,1.10346694017376
-0.650367058146063,1.0264973324978,0.759865085847234
